t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
2.924856400489807129e+01,1.284465332031250000e+02,2.480478668212890625e+01,3.711634397506713867e+00,3.293753862380981445e+00,-1.014931203775210899e-01,2.780000000000000000e+02,2.776306670209370830e-01
2.949967694282531738e+01,1.293794860839843750e+02,2.562715339660644531e+01,3.724291324615478516e+00,3.286126852035522461e+00,-6.283723714520217385e-02,2.800000000000000000e+02,3.251925169216660638e-01
2.974979710578918457e+01,1.303176574707031250e+02,2.645088005065917969e+01,3.732037544250488281e+00,3.282521963119506836e+00,-2.840869319745186958e-02,2.830000000000000000e+02,2.110530894514424383e-01
2.999740386009216309e+01,1.312563323974609375e+02,2.727271080017089844e+01,3.736241340637207031e+00,3.281948804855346680e+00,2.794510080250506810e-03,2.850000000000000000e+02,2.829098884773195710e-01
3.024634003639221191e+01,1.321971893310546875e+02,2.809665679931640625e+01,3.736312627792358398e+00,3.283526182174682617e+00,2.963874014383055533e-02,2.880000000000000000e+02,1.378098770461134437e-01
3.049598908424377441e+01,1.331389617919921875e+02,2.892316246032714844e+01,3.731036424636840820e+00,3.287287712097167969e+00,5.033696114540986422e-02,2.900000000000000000e+02,2.607766063072545215e-01
3.074520611763000488e+01,1.340812225341796875e+02,2.975332641601562500e+01,3.722813129425048828e+00,3.293936491012573242e+00,6.509168561060245384e-02,2.930000000000000000e+02,6.920647991520946507e-02
3.099925613403320312e+01,1.350281982421875000e+02,3.059134101867675781e+01,3.713132381439208984e+00,3.302546501159667969e+00,7.543462939241615817e-02,2.960000000000000000e+02,2.274880666625905823e-01
3.125074100494384766e+01,1.359622344970703125e+02,3.142224693298339844e+01,3.701966285705566406e+00,3.311371088027954102e+00,8.182358279373694310e-02,2.980000000000000000e+02,3.360262736999610617e-02
3.149837899208068848e+01,1.368898315429687500e+02,3.225255966186523438e+01,3.689795494079589844e+00,3.320637226104736328e+00,8.413847115866461557e-02,3.010000000000000000e+02,2.162393523861281808e-01
3.174834203720092773e+01,1.378167266845703125e+02,3.308770751953125000e+01,3.678343057632446289e+00,3.331171035766601562e+00,8.289631842049770272e-02,3.030000000000000000e+02,4.656004836258684915e-02
3.199754810333251953e+01,1.387371826171875000e+02,3.392288208007812500e+01,3.668359518051147461e+00,3.342770099639892578e+00,7.848113596202339892e-02,3.060000000000000000e+02,2.164012737978183998e-01
3.224877500534057617e+01,1.396577301025390625e+02,3.476326370239257812e+01,3.659264802932739258e+00,3.353727579116821289e+00,7.224671851610645068e-02,3.080000000000000000e+02,6.603537667050947413e-02
3.249857306480407715e+01,1.405727386474609375e+02,3.560315704345703125e+01,3.652180671691894531e+00,3.364750623703002930e+00,6.471553144530664547e-02,3.110000000000000000e+02,2.185656219017245439e-01
3.274974203109741211e+01,1.414922485351562500e+02,3.645178604125976562e+01,3.646660089492797852e+00,3.375627279281616211e+00,5.578987469868257332e-02,3.130000000000000000e+02,7.852813856966596451e-02
3.299950480461120605e+01,1.424165954589843750e+02,3.730934524536132812e+01,3.641309022903442383e+00,3.384946584701538086e+00,4.559880593121114906e-02,3.160000000000000000e+02,1.952495915998667952e-01
3.325132012367248535e+01,1.433290252685546875e+02,3.816044616699218750e+01,3.635997772216796875e+00,3.392843008041381836e+00,3.385901488606007231e-02,3.180000000000000000e+02,9.153406826042723154e-02
3.349873995780944824e+01,1.442401123046875000e+02,3.901317214965820312e+01,3.632273435592651367e+00,3.399336099624633789e+00,2.259940169024868967e-02,3.210000000000000000e+02,1.839923954849860266e-01
3.375379776954650879e+01,1.451474151611328125e+02,3.986412811279296875e+01,3.631086587905883789e+00,3.403490543365478516e+00,1.379069232577623087e-02,3.230000000000000000e+02,8.867456039462073836e-02
3.399858307838439941e+01,1.460590820312500000e+02,4.072061157226562500e+01,3.630880117416381836e+00,3.406172037124633789e+00,5.884431659484765272e-03,3.260000000000000000e+02,1.722421660651131670e-01
3.424721407890319824e+01,1.469590911865234375e+02,4.156626892089843750e+01,3.631022453308105469e+00,3.406744718551635742e+00,-2.464410339724943809e-04,3.280000000000000000e+02,8.072407877227606721e-02
3.449699091911315918e+01,1.478624267578125000e+02,4.241515350341796875e+01,3.633894920349121094e+00,3.408313989639282227e+00,-5.319857459551401158e-03,3.310000000000000000e+02,1.810507546550443048e-01
3.474939584732055664e+01,1.487700500488281250e+02,4.326814270019531250e+01,3.638934850692749023e+00,3.410965204238891602e+00,-9.783323463222446531e-03,3.330000000000000000e+02,7.421600729215571679e-02
3.499980211257934570e+01,1.496923522949218750e+02,4.413470458984375000e+01,3.644388437271118164e+00,3.412943124771118164e+00,-1.345531711409291703e-02,3.360000000000000000e+02,1.549648395746170970e-01
