vehicle,variant,law,route,cond_idx,wind_frac,radius_factor,mismatch,score,max_cte_over_rmin,completed,finish_time_s,rms_cte_m,max_cte_m,rms_cte_over_rmin,sat_fraction,effort,path_length_m
fixed_wing,default,pure_pursuit,2007,8,0.15,1.5,1.0,0.03663153602367106,0.06807362233039266,True,140.3,0.9806565220536444,3.403681116519633,0.01961313044107289,0.003206270039187745,0.22292247732766532,2340.3
fixed_wing,default,pure_pursuit,2007,9,0.15,1.5,0.8,0.03188230036042824,0.05327699555055936,True,132.25,0.9281525736394199,2.663849777527968,0.0185630514727884,0.012849584278155708,0.23487204740038034,2340.3
fixed_wing,default,pure_pursuit,2007,10,0.15,2.0,1.0,0.03708862667345725,0.06242046422263161,True,127.7,1.0741755308899674,3.1210232111315803,0.021483510617799347,0.0007827788649706458,0.22857382079961563,2346.3
fixed_wing,default,pure_pursuit,2007,11,0.15,2.0,0.8,0.034082508044849524,0.05837110410835954,True,127.60000000000001,0.9744866008879819,2.918555205417977,0.019489732017759637,0.010184097140618879,0.24402131670495222,2346.3
fixed_wing,default,pure_pursuit,2007,12,0.3,1.0,1.0,0.1385966071601244,0.33724111884714,True,155.55,2.7143163724169703,16.862055942357,0.05428632744833941,0.02538560411311054,0.2643554552315256,2334.7
fixed_wing,default,pure_pursuit,2007,13,0.3,1.0,0.8,0.09831750406588036,0.23055781449545787,True,156.70000000000002,2.033902522100794,11.527890724772893,0.04067805044201588,0.024242424242424242,0.2419916698848665,2334.7
fixed_wing,default,pure_pursuit,2007,14,0.3,1.5,1.0,0.05112333549381922,0.0845532712974662,True,125.4,1.4992508834726335,4.2276635648733105,0.02998501766945267,0.010362694300518135,0.27716661476186405,2340.3
fixed_wing,default,pure_pursuit,2007,15,0.3,1.5,0.8,0.05740843717739394,0.1117572143836238,True,164.35000000000002,1.4734566790743993,5.58786071918119,0.029469133581487984,0.011557177615571776,0.20886562291009467,2340.3
fixed_wing,default,pure_pursuit,2007,16,0.3,2.0,1.0,0.050808786577811973,0.09268580053602227,True,128.65,1.3818668221903203,4.634290026801113,0.027637336443806407,0.029914529914529916,0.2908047164528184,2346.3
fixed_wing,default,pure_pursuit,2007,17,0.3,2.0,0.8,0.06571882289311483,0.13780481031555744,True,161.55,1.5633810157112733,6.890240515777872,0.03126762031422547,0.011757425742574257,0.2172378045703957,2346.3
fixed_wing,default,pure_pursuit,2008,0,0.0,1.0,1.0,0.043202987547046906,0.07791194597932835,True,126.2,1.1862500526107411,3.8955972989664174,0.023725001052214822,0.03564356435643564,0.3314860115179258,2276.9
fixed_wing,default,pure_pursuit,2008,1,0.0,1.0,0.8,0.11823126975796852,0.24118817279140045,True,126.95,2.89671132800592,12.059408639570023,0.0579342265601184,0.11377952755905511,0.3306398325355679,2276.9
