x_east,y_north
1.502454011966582925e+02,1.277935000123559632e+02
1.499921300338372134e+02,1.282194575860966097e+02
1.497388588710161343e+02,1.286454151598372562e+02
1.494855877081950837e+02,1.290713727335779026e+02
1.492323165453740046e+02,1.294973303073185775e+02
1.489790453825529539e+02,1.299232878810591956e+02
1.487257742197318748e+02,1.303492454547998705e+02
1.484725030569108242e+02,1.307752030285405169e+02
1.482192318940897451e+02,1.312011606022811634e+02
1.479659607312686944e+02,1.316271181760218099e+02
1.477126895684476153e+02,1.320530757497624563e+02
1.474594184056265647e+02,1.324790333235031028e+02
1.472061472428054856e+02,1.329049908972437493e+02
1.469528760799844349e+02,1.333309484709844241e+02
1.466996049171633558e+02,1.337569060447250422e+02
1.464463337543422767e+02,1.341828636184657171e+02
1.461930625915212261e+02,1.346088211922063635e+02
1.459397914287001470e+02,1.350347787659470100e+02
1.456865202658790963e+02,1.354607363396876565e+02
1.454332491030580172e+02,1.358866939134283029e+02
1.451799779402369666e+02,1.363126514871689778e+02
1.449267067774158875e+02,1.367386090609096243e+02
1.446734356145948368e+02,1.371645666346502708e+02
1.444201644517737577e+02,1.375905242083909172e+02
1.441668932889527071e+02,1.380164817821315637e+02
1.439136221261316280e+02,1.384424393558722102e+02
1.436603509633105773e+02,1.388683969296128566e+02
1.434070798004894982e+02,1.392943545033535031e+02
1.431538086376684475e+02,1.397203120770941496e+02
1.429005374748473685e+02,1.401462696508348245e+02
1.426472663120263178e+02,1.405722272245754425e+02
1.423939951492052387e+02,1.409981847983161174e+02
1.421407239863841596e+02,1.414241423720567639e+02
1.418874528235631090e+02,1.418500999457974103e+02
1.416341816607420583e+02,1.422760575195380568e+02
