t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
2.446654200553894043e+01,1.116030654907226562e+02,8.422791481018066406e+00,3.349104404449462891e+00,3.738977432250976562e+00,-2.476046867227613968e-01,2.310000000000000000e+02,3.132697202900565636e-01
2.471834492683410645e+01,1.124461746215820312e+02,9.360742568969726562e+00,3.372941255569458008e+00,3.725820779800415039e+00,-3.102140366633345248e-01,2.330000000000000000e+02,1.969550326920170291e-01
2.496814703941345215e+01,1.132933731079101562e+02,1.029257678985595703e+01,3.398407220840454102e+00,3.704290628433227539e+00,-3.602725064257641940e-01,2.360000000000000000e+02,1.362296844511336757e-01
2.522011089324951172e+01,1.141513900756835938e+02,1.122242927551269531e+01,3.424715518951416016e+00,3.676842689514160156e+00,-3.985902452384150196e-01,2.380000000000000000e+02,1.485341958784080485e-01
2.546621298789978027e+01,1.150139465332031250e+02,1.214220523834228516e+01,3.451432704925537109e+00,3.644587993621826172e+00,-4.247888973953011238e-01,2.410000000000000000e+02,1.590590439751277951e-01
2.571970486640930176e+01,1.158848190307617188e+02,1.305364036560058594e+01,3.478542089462280273e+00,3.607500791549682617e+00,-4.377356337048021184e-01,2.430000000000000000e+02,2.680233553603364460e-01
2.596633815765380859e+01,1.167666549682617188e+02,1.395907878875732422e+01,3.507025241851806641e+00,3.568174839019775391e+00,-4.386570760178625794e-01,2.460000000000000000e+02,2.752669914914045446e-01
2.621798205375671387e+01,1.176608886718750000e+02,1.485831737518310547e+01,3.536899089813232422e+00,3.526821851730346680e+00,-4.268940072809161990e-01,2.480000000000000000e+02,3.854512880324569846e-01
2.646881389617919922e+01,1.185684127807617188e+02,1.575319576263427734e+01,3.564789056777954102e+00,3.483717679977416992e+00,-4.054733821205912525e-01,2.510000000000000000e+02,3.583682432806183371e-01
2.671638107299804688e+01,1.194728393554687500e+02,1.662774085998535156e+01,3.590755701065063477e+00,3.440850496292114258e+00,-3.755086098587991916e-01,2.540000000000000000e+02,4.512491293669281256e-01
2.697040605545043945e+01,1.203813552856445312e+02,1.748795890808105469e+01,3.617654800415039062e+00,3.399704217910766602e+00,-3.360319783212145084e-01,2.560000000000000000e+02,3.968961258087365107e-01
2.721725010871887207e+01,1.212997817993164062e+02,1.834149932861328125e+01,3.644698858261108398e+00,3.363025426864624023e+00,-2.910065142711448227e-01,2.590000000000000000e+02,4.533233016938607030e-01
2.746536707878112793e+01,1.222211914062500000e+02,1.918280029296875000e+01,3.669470787048339844e+00,3.331276416778564453e+00,-2.428355891464497318e-01,2.610000000000000000e+02,3.884559351520235349e-01
2.771672821044921875e+01,1.231490783691406250e+02,2.001739501953125000e+01,3.689366340637207031e+00,3.303380966186523438e+00,-1.936268192441391311e-01,2.640000000000000000e+02,4.228894681473477357e-01
2.796880102157592773e+01,1.240768051147460938e+02,2.084123611450195312e+01,3.706395626068115234e+00,3.280633926391601562e+00,-1.442784246104165113e-01,2.660000000000000000e+02,3.419397684612035526e-01
2.822113013267517090e+01,1.250144729614257812e+02,2.166607284545898438e+01,3.721296548843383789e+00,3.265510082244873047e+00,-9.751442298447976498e-02,2.690000000000000000e+02,3.700605738543863432e-01
2.847031712532043457e+01,1.259618835449218750e+02,2.249309730529785156e+01,3.733152151107788086e+00,3.256813287734985352e+00,-5.372514666454063226e-02,2.710000000000000000e+02,2.738567184407843524e-01
2.871734786033630371e+01,1.269031066894531250e+02,2.331063842773437500e+01,3.741581439971923828e+00,3.254220962524414062e+00,-1.462318083458476192e-02,2.740000000000000000e+02,2.964883054079455738e-01
2.897278904914855957e+01,1.278459167480468750e+02,2.412826347351074219e+01,3.745920658111572266e+00,3.256603240966796875e+00,1.890982226126507876e-02,2.760000000000000000e+02,1.950517139028464797e-01
2.921747422218322754e+01,1.287869110107421875e+02,2.494502258300781250e+01,3.746494293212890625e+00,3.262430906295776367e+00,4.698589324038709297e-02,2.790000000000000000e+02,2.336800460414888980e-01
2.946771693229675293e+01,1.297331390380859375e+02,2.576863098144531250e+01,3.742335796356201172e+00,3.270539283752441406e+00,6.914405645556827296e-02,2.810000000000000000e+02,1.274494525239452947e-01
2.971935486793518066e+01,1.306675872802734375e+02,2.658534622192382812e+01,3.733918666839599609e+00,3.280207633972167969e+00,8.502988362460081606e-02,2.840000000000000000e+02,1.886633640604009621e-01
2.996572303771972656e+01,1.316024169921875000e+02,2.740778923034667969e+01,3.723097324371337891e+00,3.291648387908935547e+00,9.494540702442001712e-02,2.860000000000000000e+02,8.043642696301379902e-02
3.021825695037841797e+01,1.325387573242187500e+02,2.823716926574707031e+01,3.712329387664794922e+00,3.305629014968872070e+00,9.989649112616286186e-02,2.890000000000000000e+02,1.680425806854127790e-01
3.046763491630554199e+01,1.334838714599609375e+02,2.908056449890136719e+01,3.700140714645385742e+00,3.319478988647460938e+00,1.006577439580136901e-01,2.910000000000000000e+02,1.059866505464833325e-01
3.072234821319580078e+01,1.344129333496093750e+02,2.991550445556640625e+01,3.687116861343383789e+00,3.332303047180175781e+00,9.794386797704168757e-02,2.940000000000000000e+02,1.450321871572485544e-01
3.097002506256103516e+01,1.353377227783203125e+02,3.075293922424316406e+01,3.674501180648803711e+00,3.344930648803710938e+00,9.198743626846594967e-02,2.960000000000000000e+02,1.271289398825110051e-01
3.122229003906250000e+01,1.362566375732421875e+02,3.159179115295410156e+01,3.663299322128295898e+00,3.357871294021606445e+00,8.288223095931906981e-02,2.990000000000000000e+02,1.496445656025987281e-01
