t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
3.274977397918701172e+01,1.412569732666015625e+02,3.678915023803710938e+01,3.712925910949707031e+00,3.331202507019042969e+00,-4.123019298308949754e-02,3.130000000000000000e+02,3.683911239722030828e-01
3.300500798225402832e+01,1.421887207031250000e+02,3.762283706665039062e+01,3.723100423812866211e+00,3.326055526733398438e+00,-2.871943609063747418e-02,3.160000000000000000e+02,3.587522866962807866e-01
3.325018191337585449e+01,1.431309051513671875e+02,3.846271133422851562e+01,3.730123758316040039e+00,3.322063207626342773e+00,-1.268432611903895675e-02,3.180000000000000000e+02,3.313499381703098878e-01
3.350425505638122559e+01,1.440695343017578125e+02,3.929820251464843750e+01,3.733109951019287109e+00,3.318250656127929688e+00,-2.764615771456613216e-03,3.210000000000000000e+02,2.989765041109954669e-01
3.375120782852172852e+01,1.450071411132812500e+02,4.013193893432617188e+01,3.732559204101562500e+00,3.314116239547729492e+00,9.210087297226408898e-03,3.230000000000000000e+02,2.950176509520069934e-01
3.400074601173400879e+01,1.459444274902343750e+02,4.096426010131835938e+01,3.730378866195678711e+00,3.310309171676635742e+00,1.764617650817616040e-02,3.260000000000000000e+02,2.405854487016659549e-01
3.425188803672790527e+01,1.468811340332031250e+02,4.179652786254882812e+01,3.726798057556152344e+00,3.307917833328247070e+00,2.645622588604432113e-02,3.280000000000000000e+02,2.620286517624763611e-01
3.450097990036010742e+01,1.478163604736328125e+02,4.262848663330078125e+01,3.722737073898315430e+00,3.306945323944091797e+00,3.253673653702545548e-02,3.310000000000000000e+02,1.840607773556390270e-01
3.475219297409057617e+01,1.487470703125000000e+02,4.345780944824218750e+01,3.718256235122680664e+00,3.307805299758911133e+00,3.780166303647909676e-02,3.330000000000000000e+02,2.342850931430626449e-01
3.499902582168579102e+01,1.496801605224609375e+02,4.429075241088867188e+01,3.714616298675537109e+00,3.309972524642944336e+00,4.212897085981087003e-02,3.360000000000000000e+02,1.343537989359671614e-01
